Hours Studied,Performance Index,Predicted,Residual
8,90.0,63.56367721997175,26.43632278002825
3,38.0,49.69836309677706,-11.698363096777058
9,73.0,66.33674004461069,6.663259955389307
9,78.0,66.33674004461069,11.663259955389307
2,54.0,46.925300272138124,7.074699727861876
8,92.0,63.56367721997175,28.43632278002825
5,39.0,55.24448874605494,-16.24448874605494
4,41.0,52.471425921416,-11.471425921416
5,71.0,55.24448874605494,15.755511253945059
4,65.0,52.471425921416,12.528574078584
8,87.0,63.56367721997175,23.43632278002825
4,47.0,52.471425921416,-5.4714259214159995
6,42.0,58.017551570693875,-16.017551570693875
2,62.0,46.925300272138124,15.074699727861876
5,54.0,55.24448874605494,-1.244488746054941
6,71.0,58.017551570693875,12.982448429306125
5,42.0,55.24448874605494,-13.244488746054941
2,64.0,46.925300272138124,17.074699727861876
7,70.0,60.79061439533281,9.20938560466719
4,77.0,52.471425921416,24.528574078584
8,62.0,63.56367721997175,-1.5636772199717512
7,28.0,60.79061439533281,-32.79061439533281
7,36.0,60.79061439533281,-24.79061439533281
9,92.0,66.33674004461069,25.663259955389307
1,18.0,44.15223744749919,-26.15223744749919
6,37.0,58.017551570693875,-21.017551570693875
6,81.0,58.017551570693875,22.982448429306125
6,57.0,58.017551570693875,-1.0175515706938754
6,61.0,58.017551570693875,2.9824484293061246
7,62.0,60.79061439533281,1.2093856046671903
6,27.0,58.017551570693875,-31.017551570693875
1,26.0,44.15223744749919,-18.15223744749919
3,48.0,49.69836309677706,-1.698363096777058
2,18.0,46.925300272138124,-28.925300272138124
6,66.0,58.017551570693875,7.982448429306125
8,59.0,63.56367721997175,-4.563677219971751
3,41.0,49.69836309677706,-8.698363096777058
8,64.0,63.56367721997175,0.43632278002824876
8,40.0,63.56367721997175,-23.56367721997175
5,84.0,55.24448874605494,28.75551125394506
8,51.0,63.56367721997175,-12.563677219971751
6,49.0,58.017551570693875,-9.017551570693875
5,67.0,55.24448874605494,11.755511253945059
9,70.0,66.33674004461069,3.6632599553893073
7,75.0,60.79061439533281,14.20938560466719
8,80.0,63.56367721997175,16.43632278002825
1,35.0,44.15223744749919,-9.15223744749919
2,65.0,46.925300272138124,18.074699727861876
8,86.0,63.56367721997175,22.43632278002825
9,45.0,66.33674004461069,-21.336740044610693
4,69.0,52.471425921416,16.528574078584
9,86.0,66.33674004461069,19.663259955389307
4,75.0,52.471425921416,22.528574078584
9,39.0,66.33674004461069,-27.336740044610693
7,59.0,60.79061439533281,-1.7906143953328097
2,42.0,46.925300272138124,-4.925300272138124
9,42.0,66.33674004461069,-24.336740044610693
4,70.0,52.471425921416,17.528574078584
8,48.0,63.56367721997175,-15.563677219971751
7,49.0,60.79061439533281,-11.79061439533281
7,78.0,60.79061439533281,17.20938560466719
8,34.0,63.56367721997175,-29.56367721997175
1,18.0,44.15223744749919,-26.15223744749919
5,33.0,55.24448874605494,-22.24448874605494
2,20.0,46.925300272138124,-26.925300272138124
2,35.0,46.925300272138124,-11.925300272138124
1,46.0,44.15223744749919,1.8477625525008108
5,42.0,55.24448874605494,-13.244488746054941
2,23.0,46.925300272138124,-23.925300272138124
4,51.0,52.471425921416,-1.4714259214159995
3,75.0,49.69836309677706,25.301636903222942
3,27.0,49.69836309677706,-22.698363096777058
2,48.0,46.925300272138124,1.0746997278618764
6,45.0,58.017551570693875,-13.017551570693875
2,40.0,46.925300272138124,-6.925300272138124
8,42.0,63.56367721997175,-21.56367721997175
8,90.0,63.56367721997175,26.43632278002825
5,45.0,55.24448874605494,-10.244488746054941
7,55.0,60.79061439533281,-5.79061439533281
4,45.0,52.471425921416,-7.4714259214159995
1,20.0,44.15223744749919,-24.15223744749919
2,15.0,46.925300272138124,-31.925300272138124
4,28.0,52.471425921416,-24.471425921416
1,25.0,44.15223744749919,-19.15223744749919
8,39.0,63.56367721997175,-24.56367721997175
9,96.0,66.33674004461069,29.663259955389307
4,24.0,52.471425921416,-28.471425921416
3,63.0,49.69836309677706,13.301636903222942
2,19.0,46.925300272138124,-27.925300272138124
5,31.0,55.24448874605494,-24.24448874605494
3,35.0,49.69836309677706,-14.698363096777058
7,65.0,60.79061439533281,4.20938560466719
6,41.0,58.017551570693875,-17.017551570693875
1,65.0,44.15223744749919,20.84776255250081
8,83.0,63.56367721997175,19.43632278002825
2,22.0,46.925300272138124,-24.925300272138124
5,68.0,55.24448874605494,12.755511253945059
9,40.0,66.33674004461069,-26.336740044610693
8,92.0,63.56367721997175,28.43632278002825
2,54.0,46.925300272138124,7.074699727861876
9,90.0,66.33674004461069,23.663259955389307
5,57.0,55.24448874605494,1.755511253945059
6,47.0,58.017551570693875,-11.017551570693875
3,43.0,49.69836309677706,-6.698363096777058
3,50.0,49.69836309677706,0.301636903222942
8,91.0,63.56367721997175,27.43632278002825
2,34.0,46.925300272138124,-12.925300272138124
2,54.0,46.925300272138124,7.074699727861876
5,26.0,55.24448874605494,-29.24448874605494
6,34.0,58.017551570693875,-24.017551570693875
2,18.0,46.925300272138124,-28.925300272138124
5,38.0,55.24448874605494,-17.24448874605494
7,57.0,60.79061439533281,-3.7906143953328097
8,34.0,63.56367721997175,-29.56367721997175
7,68.0,60.79061439533281,7.20938560466719
8,92.0,63.56367721997175,28.43632278002825
9,77.0,66.33674004461069,10.663259955389307
5,71.0,55.24448874605494,15.755511253945059
5,67.0,55.24448874605494,11.755511253945059
4,59.0,52.471425921416,6.5285740785840005
9,91.0,66.33674004461069,24.663259955389307
5,29.0,55.24448874605494,-26.24448874605494
2,48.0,46.925300272138124,1.0746997278618764
8,90.0,63.56367721997175,26.43632278002825
7,48.0,60.79061439533281,-12.79061439533281
8,77.0,63.56367721997175,13.436322780028249
3,20.0,49.69836309677706,-29.698363096777058
4,42.0,52.471425921416,-10.471425921416
5,37.0,55.24448874605494,-18.24448874605494
6,52.0,58.017551570693875,-6.017551570693875
1,33.0,44.15223744749919,-11.15223744749919
4,72.0,52.471425921416,19.528574078584
5,34.0,55.24448874605494,-21.24448874605494
7,33.0,60.79061439533281,-27.79061439533281
5,71.0,55.24448874605494,15.755511253945059
1,25.0,44.15223744749919,-19.15223744749919
7,55.0,60.79061439533281,-5.79061439533281
8,76.0,63.56367721997175,12.436322780028249
7,76.0,60.79061439533281,15.20938560466719
4,81.0,52.471425921416,28.528574078584
8,35.0,63.56367721997175,-28.56367721997175
5,35.0,55.24448874605494,-20.24448874605494
9,74.0,66.33674004461069,7.663259955389307
5,66.0,55.24448874605494,10.755511253945059
1,31.0,44.15223744749919,-13.15223744749919
9,54.0,66.33674004461069,-12.336740044610693
5,79.0,55.24448874605494,23.75551125394506
6,58.0,58.017551570693875,-0.017551570693875362
4,66.0,52.471425921416,13.528574078584
6,36.0,58.017551570693875,-22.017551570693875
8,44.0,63.56367721997175,-19.56367721997175
3,26.0,49.69836309677706,-23.698363096777058
5,37.0,55.24448874605494,-18.24448874605494
2,82.0,46.925300272138124,35.074699727861876
2,18.0,46.925300272138124,-28.925300272138124
7,66.0,60.79061439533281,5.20938560466719
6,60.0,58.017551570693875,1.9824484293061246
4,32.0,52.471425921416,-20.471425921416
5,51.0,55.24448874605494,-4.244488746054941
1,18.0,44.15223744749919,-26.15223744749919
7,82.0,60.79061439533281,21.20938560466719
8,66.0,63.56367721997175,2.4363227800282488
9,69.0,66.33674004461069,2.6632599553893073
8,59.0,63.56367721997175,-4.563677219971751
5,26.0,55.24448874605494,-29.24448874605494
3,63.0,49.69836309677706,13.301636903222942
9,52.0,66.33674004461069,-14.336740044610693
6,66.0,58.017551570693875,7.982448429306125
5,51.0,55.24448874605494,-4.244488746054941
3,54.0,49.69836309677706,4.301636903222942
6,77.0,58.017551570693875,18.982448429306125
3,45.0,49.69836309677706,-4.698363096777058
6,77.0,58.017551570693875,18.982448429306125
4,32.0,52.471425921416,-20.471425921416
2,15.0,46.925300272138124,-31.925300272138124
8,62.0,63.56367721997175,-1.5636772199717512
4,55.0,52.471425921416,2.5285740785840005
9,59.0,66.33674004461069,-7.336740044610693
7,32.0,60.79061439533281,-28.79061439533281
2,21.0,46.925300272138124,-25.925300272138124
4,56.0,52.471425921416,3.5285740785840005
5,55.0,55.24448874605494,-0.24448874605494098
3,74.0,49.69836309677706,24.301636903222942
9,74.0,66.33674004461069,7.663259955389307
5,56.0,55.24448874605494,0.755511253945059
2,58.0,46.925300272138124,11.074699727861876
3,64.0,49.69836309677706,14.301636903222942
9,49.0,66.33674004461069,-17.336740044610693
7,31.0,60.79061439533281,-29.79061439533281
2,64.0,46.925300272138124,17.074699727861876
9,63.0,66.33674004461069,-3.3367400446106927
4,66.0,52.471425921416,13.528574078584
9,73.0,66.33674004461069,6.663259955389307
2,38.0,46.925300272138124,-8.925300272138124
4,70.0,52.471425921416,17.528574078584
5,27.0,55.24448874605494,-28.24448874605494
2,72.0,46.925300272138124,25.074699727861876
1,21.0,44.15223744749919,-23.15223744749919
7,85.0,60.79061439533281,24.20938560466719
1,62.0,44.15223744749919,17.84776255250081
8,73.0,63.56367721997175,9.436322780028249
3,32.0,49.69836309677706,-17.698363096777058
6,30.0,58.017551570693875,-28.017551570693875
7,64.0,60.79061439533281,3.2093856046671903
1,25.0,44.15223744749919,-19.15223744749919
6,82.0,58.017551570693875,23.982448429306125
7,41.0,60.79061439533281,-19.79061439533281
6,71.0,58.017551570693875,12.982448429306125
4,79.0,52.471425921416,26.528574078584
1,59.0,44.15223744749919,14.84776255250081
9,45.0,66.33674004461069,-21.336740044610693
4,84.0,52.471425921416,31.528574078584
7,62.0,60.79061439533281,1.2093856046671903
7,65.0,60.79061439533281,4.20938560466719
2,43.0,46.925300272138124,-3.9253002721381236
1,39.0,44.15223744749919,-5.152237447499189
8,70.0,63.56367721997175,6.436322780028249
8,54.0,63.56367721997175,-9.563677219971751
7,55.0,60.79061439533281,-5.79061439533281
8,55.0,63.56367721997175,-8.563677219971751
3,25.0,49.69836309677706,-24.698363096777058
2,52.0,46.925300272138124,5.074699727861876
7,31.0,60.79061439533281,-29.79061439533281
8,68.0,63.56367721997175,4.436322780028249
1,19.0,44.15223744749919,-25.15223744749919
9,87.0,66.33674004461069,20.663259955389307
4,71.0,52.471425921416,18.528574078584
4,74.0,52.471425921416,21.528574078584
3,35.0,49.69836309677706,-14.698363096777058
6,69.0,58.017551570693875,10.982448429306125
1,24.0,44.15223744749919,-20.15223744749919
6,29.0,58.017551570693875,-29.017551570693875
2,34.0,46.925300272138124,-12.925300272138124
9,93.0,66.33674004461069,26.663259955389307
2,52.0,46.925300272138124,5.074699727861876
7,37.0,60.79061439533281,-23.79061439533281
1,49.0,44.15223744749919,4.847762552500811
7,38.0,60.79061439533281,-22.79061439533281
5,44.0,55.24448874605494,-11.244488746054941
8,75.0,63.56367721997175,11.436322780028249
4,44.0,52.471425921416,-8.471425921416
7,84.0,60.79061439533281,23.20938560466719
6,65.0,58.017551570693875,6.982448429306125
5,75.0,55.24448874605494,19.75551125394506
4,29.0,52.471425921416,-23.471425921416
7,67.0,60.79061439533281,6.20938560466719
5,50.0,55.24448874605494,-5.244488746054941
5,38.0,55.24448874605494,-17.24448874605494
1,66.0,44.15223744749919,21.84776255250081
2,42.0,46.925300272138124,-4.925300272138124
5,76.0,55.24448874605494,20.75551125394506
3,64.0,49.69836309677706,14.301636903222942
2,26.0,46.925300272138124,-20.925300272138124
4,31.0,52.471425921416,-21.471425921416
4,63.0,52.471425921416,10.528574078584
4,77.0,52.471425921416,24.528574078584
4,61.0,52.471425921416,8.528574078584
3,33.0,49.69836309677706,-16.698363096777058
7,39.0,60.79061439533281,-21.79061439533281
9,52.0,66.33674004461069,-14.336740044610693
5,82.0,55.24448874605494,26.75551125394506
4,73.0,52.471425921416,20.528574078584
2,37.0,46.925300272138124,-9.925300272138124
2,16.0,46.925300272138124,-30.925300272138124
5,59.0,55.24448874605494,3.755511253945059
7,59.0,60.79061439533281,-1.7906143953328097
9,56.0,66.33674004461069,-10.336740044610693
7,59.0,60.79061439533281,-1.7906143953328097
5,46.0,55.24448874605494,-9.244488746054941
6,80.0,58.017551570693875,21.982448429306125
3,30.0,49.69836309677706,-19.698363096777058
5,78.0,55.24448874605494,22.75551125394506
8,81.0,63.56367721997175,17.43632278002825
1,57.0,44.15223744749919,12.84776255250081
1,24.0,44.15223744749919,-20.15223744749919
7,66.0,60.79061439533281,5.20938560466719
5,31.0,55.24448874605494,-24.24448874605494
5,73.0,55.24448874605494,17.75551125394506
1,66.0,44.15223744749919,21.84776255250081
9,78.0,66.33674004461069,11.663259955389307
1,66.0,44.15223744749919,21.84776255250081
5,57.0,55.24448874605494,1.755511253945059
9,50.0,66.33674004461069,-16.336740044610693
4,77.0,52.471425921416,24.528574078584
8,54.0,63.56367721997175,-9.563677219971751
6,30.0,58.017551570693875,-28.017551570693875
3,43.0,49.69836309677706,-6.698363096777058
4,34.0,52.471425921416,-18.471425921416
2,26.0,46.925300272138124,-20.925300272138124
1,36.0,44.15223744749919,-8.15223744749919
8,69.0,63.56367721997175,5.436322780028249
1,39.0,44.15223744749919,-5.152237447499189
1,44.0,44.15223744749919,-0.15223744749918922
4,56.0,52.471425921416,3.5285740785840005
6,47.0,58.017551570693875,-11.017551570693875
9,56.0,66.33674004461069,-10.336740044610693
1,73.0,44.15223744749919,28.84776255250081
7,48.0,60.79061439533281,-12.79061439533281
5,24.0,55.24448874605494,-31.24448874605494
8,49.0,63.56367721997175,-14.563677219971751
7,41.0,60.79061439533281,-19.79061439533281
4,24.0,52.471425921416,-28.471425921416
4,72.0,52.471425921416,19.528574078584
6,45.0,58.017551570693875,-13.017551570693875
6,92.0,58.017551570693875,33.982448429306125
9,68.0,66.33674004461069,1.6632599553893073
5,62.0,55.24448874605494,6.755511253945059
8,36.0,63.56367721997175,-27.56367721997175
5,77.0,55.24448874605494,21.75551125394506
2,40.0,46.925300272138124,-6.925300272138124
6,69.0,58.017551570693875,10.982448429306125
9,38.0,66.33674004461069,-28.336740044610693
3,50.0,49.69836309677706,0.301636903222942
1,33.0,44.15223744749919,-11.15223744749919
1,69.0,44.15223744749919,24.84776255250081
3,63.0,49.69836309677706,13.301636903222942
5,59.0,55.24448874605494,3.755511253945059
3,54.0,49.69836309677706,4.301636903222942
9,65.0,66.33674004461069,-1.3367400446106927
8,41.0,63.56367721997175,-22.56367721997175
3,41.0,49.69836309677706,-8.698363096777058
9,94.0,66.33674004461069,27.663259955389307
6,80.0,58.017551570693875,21.982448429306125
7,74.0,60.79061439533281,13.20938560466719
4,33.0,52.471425921416,-19.471425921416
4,78.0,52.471425921416,25.528574078584
2,21.0,46.925300272138124,-25.925300272138124
5,49.0,55.24448874605494,-6.244488746054941
8,43.0,63.56367721997175,-20.56367721997175
7,40.0,60.79061439533281,-20.79061439533281
7,77.0,60.79061439533281,16.20938560466719
6,84.0,58.017551570693875,25.982448429306125
3,74.0,49.69836309677706,24.301636903222942
5,78.0,55.24448874605494,22.75551125394506
1,21.0,44.15223744749919,-23.15223744749919
7,34.0,60.79061439533281,-26.79061439533281
9,54.0,66.33674004461069,-12.336740044610693
1,47.0,44.15223744749919,2.847762552500811
2,36.0,46.925300272138124,-10.925300272138124
3,53.0,49.69836309677706,3.301636903222942
3,45.0,49.69836309677706,-4.698363096777058
8,52.0,63.56367721997175,-11.563677219971751
7,66.0,60.79061439533281,5.20938560466719
6,79.0,58.017551570693875,20.982448429306125
4,63.0,52.471425921416,10.528574078584
9,72.0,66.33674004461069,5.663259955389307
1,33.0,44.15223744749919,-11.15223744749919
2,70.0,46.925300272138124,23.074699727861876
4,47.0,52.471425921416,-5.4714259214159995
3,73.0,49.69836309677706,23.301636903222942
1,50.0,44.15223744749919,5.847762552500811
5,48.0,55.24448874605494,-7.244488746054941
7,33.0,60.79061439533281,-27.79061439533281
2,72.0,46.925300272138124,25.074699727861876
5,31.0,55.24448874605494,-24.24448874605494
6,32.0,58.017551570693875,-26.017551570693875
7,34.0,60.79061439533281,-26.79061439533281
1,41.0,44.15223744749919,-3.152237447499189
7,91.0,60.79061439533281,30.20938560466719
4,61.0,52.471425921416,8.528574078584
8,75.0,63.56367721997175,11.436322780028249
4,80.0,52.471425921416,27.528574078584
6,57.0,58.017551570693875,-1.0175515706938754
9,46.0,66.33674004461069,-20.336740044610693
5,71.0,55.24448874605494,15.755511253945059
4,21.0,52.471425921416,-31.471425921416
8,69.0,63.56367721997175,5.436322780028249
9,37.0,66.33674004461069,-29.336740044610693
4,32.0,52.471425921416,-20.471425921416
3,26.0,49.69836309677706,-23.698363096777058
8,74.0,63.56367721997175,10.436322780028249
5,34.0,55.24448874605494,-21.24448874605494
2,24.0,46.925300272138124,-22.925300272138124
9,53.0,66.33674004461069,-13.336740044610693
3,74.0,49.69836309677706,24.301636903222942
2,37.0,46.925300272138124,-9.925300272138124
1,31.0,44.15223744749919,-13.15223744749919
8,29.0,63.56367721997175,-34.56367721997175
3,21.0,49.69836309677706,-28.698363096777058
7,37.0,60.79061439533281,-23.79061439533281
1,37.0,44.15223744749919,-7.152237447499189
1,73.0,44.15223744749919,28.84776255250081
9,87.0,66.33674004461069,20.663259955389307
8,45.0,63.56367721997175,-18.56367721997175
3,32.0,49.69836309677706,-17.698363096777058
6,35.0,58.017551570693875,-23.017551570693875
3,52.0,49.69836309677706,2.301636903222942
4,27.0,52.471425921416,-25.471425921416
1,65.0,44.15223744749919,20.84776255250081
5,64.0,55.24448874605494,8.755511253945059
1,30.0,44.15223744749919,-14.15223744749919
1,22.0,44.15223744749919,-22.15223744749919
7,35.0,60.79061439533281,-25.79061439533281
6,72.0,58.017551570693875,13.982448429306125
2,55.0,46.925300272138124,8.074699727861876
2,71.0,46.925300272138124,24.074699727861876
7,60.0,60.79061439533281,-0.7906143953328097
1,19.0,44.15223744749919,-25.15223744749919
2,25.0,46.925300272138124,-21.925300272138124
8,55.0,63.56367721997175,-8.563677219971751
6,41.0,58.017551570693875,-17.017551570693875
2,17.0,46.925300272138124,-29.925300272138124
7,36.0,60.79061439533281,-24.79061439533281
4,71.0,52.471425921416,18.528574078584
2,35.0,46.925300272138124,-11.925300272138124
6,48.0,58.017551570693875,-10.017551570693875
9,82.0,66.33674004461069,15.663259955389307
9,48.0,66.33674004461069,-18.336740044610693
8,86.0,63.56367721997175,22.43632278002825
3,69.0,49.69836309677706,19.301636903222942
3,50.0,49.69836309677706,0.301636903222942
2,22.0,46.925300272138124,-24.925300272138124
5,25.0,55.24448874605494,-30.24448874605494
4,33.0,52.471425921416,-19.471425921416
7,71.0,60.79061439533281,10.20938560466719
4,70.0,52.471425921416,17.528574078584
9,71.0,66.33674004461069,4.663259955389307
2,28.0,46.925300272138124,-18.925300272138124
6,44.0,58.017551570693875,-14.017551570693875
7,46.0,60.79061439533281,-14.79061439533281
4,76.0,52.471425921416,23.528574078584
6,29.0,58.017551570693875,-29.017551570693875
7,84.0,60.79061439533281,23.20938560466719
4,47.0,52.471425921416,-5.4714259214159995
8,70.0,63.56367721997175,6.436322780028249
9,73.0,66.33674004461069,6.663259955389307
1,63.0,44.15223744749919,18.84776255250081
7,68.0,60.79061439533281,7.20938560466719
9,74.0,66.33674004461069,7.663259955389307
5,82.0,55.24448874605494,26.75551125394506
2,77.0,46.925300272138124,30.074699727861876
6,77.0,58.017551570693875,18.982448429306125
7,71.0,60.79061439533281,10.20938560466719
2,39.0,46.925300272138124,-7.925300272138124
2,77.0,46.925300272138124,30.074699727861876
1,25.0,44.15223744749919,-19.15223744749919
4,63.0,52.471425921416,10.528574078584
7,80.0,60.79061439533281,19.20938560466719
9,62.0,66.33674004461069,-4.336740044610693
3,75.0,49.69836309677706,25.301636903222942
7,88.0,60.79061439533281,27.20938560466719
7,31.0,60.79061439533281,-29.79061439533281
7,36.0,60.79061439533281,-24.79061439533281
2,21.0,46.925300272138124,-25.925300272138124
6,50.0,58.017551570693875,-8.017551570693875
2,40.0,46.925300272138124,-6.925300272138124
6,81.0,58.017551570693875,22.982448429306125
3,75.0,49.69836309677706,25.301636903222942
2,76.0,46.925300272138124,29.074699727861876
6,66.0,58.017551570693875,7.982448429306125
2,59.0,46.925300272138124,12.074699727861876
5,26.0,55.24448874605494,-29.24448874605494
2,33.0,46.925300272138124,-13.925300272138124
3,19.0,49.69836309677706,-30.698363096777058
3,49.0,49.69836309677706,-0.698363096777058
6,50.0,58.017551570693875,-8.017551570693875
6,56.0,58.017551570693875,-2.0175515706938754
3,74.0,49.69836309677706,24.301636903222942
3,72.0,49.69836309677706,22.301636903222942
1,53.0,44.15223744749919,8.84776255250081
7,60.0,60.79061439533281,-0.7906143953328097
8,35.0,63.56367721997175,-28.56367721997175
2,22.0,46.925300272138124,-24.925300272138124
4,80.0,52.471425921416,27.528574078584
7,88.0,60.79061439533281,27.20938560466719
8,39.0,63.56367721997175,-24.56367721997175
1,63.0,44.15223744749919,18.84776255250081
4,44.0,52.471425921416,-8.471425921416
6,72.0,58.017551570693875,13.982448429306125
3,33.0,49.69836309677706,-16.698363096777058
5,39.0,55.24448874605494,-16.24448874605494
9,45.0,66.33674004461069,-21.336740044610693
3,23.0,49.69836309677706,-26.698363096777058
5,63.0,55.24448874605494,7.755511253945059
8,63.0,63.56367721997175,-0.5636772199717512
6,63.0,58.017551570693875,4.982448429306125
4,64.0,52.471425921416,11.528574078584
8,62.0,63.56367721997175,-1.5636772199717512
3,64.0,49.69836309677706,14.301636903222942
3,28.0,49.69836309677706,-21.698363096777058
4,60.0,52.471425921416,7.5285740785840005
9,70.0,66.33674004461069,3.6632599553893073
5,70.0,55.24448874605494,14.755511253945059
8,60.0,63.56367721997175,-3.5636772199717512
6,33.0,58.017551570693875,-25.017551570693875
3,46.0,49.69836309677706,-3.698363096777058
8,88.0,63.56367721997175,24.43632278002825
9,78.0,66.33674004461069,11.663259955389307
8,47.0,63.56367721997175,-16.56367721997175
4,75.0,52.471425921416,22.528574078584
6,51.0,58.017551570693875,-7.017551570693875
1,61.0,44.15223744749919,16.84776255250081
4,29.0,52.471425921416,-23.471425921416
8,36.0,63.56367721997175,-27.56367721997175
1,44.0,44.15223744749919,-0.15223744749918922
3,75.0,49.69836309677706,25.301636903222942
1,63.0,44.15223744749919,18.84776255250081
9,85.0,66.33674004461069,18.663259955389307
2,46.0,46.925300272138124,-0.9253002721381236
9,44.0,66.33674004461069,-22.336740044610693
4,55.0,52.471425921416,2.5285740785840005
2,76.0,46.925300272138124,29.074699727861876
4,25.0,52.471425921416,-27.471425921416
6,74.0,58.017551570693875,15.982448429306125
7,79.0,60.79061439533281,18.20938560466719
3,75.0,49.69836309677706,25.301636903222942
3,28.0,49.69836309677706,-21.698363096777058
8,44.0,63.56367721997175,-19.56367721997175
5,72.0,55.24448874605494,16.75551125394506
4,72.0,52.471425921416,19.528574078584
7,94.0,60.79061439533281,33.20938560466719
7,79.0,60.79061439533281,18.20938560466719
9,64.0,66.33674004461069,-2.3367400446106927
9,35.0,66.33674004461069,-31.336740044610693
5,54.0,55.24448874605494,-1.244488746054941
8,90.0,63.56367721997175,26.43632278002825
1,52.0,44.15223744749919,7.847762552500811
9,50.0,66.33674004461069,-16.336740044610693
8,58.0,63.56367721997175,-5.563677219971751
6,33.0,58.017551570693875,-25.017551570693875
3,38.0,49.69836309677706,-11.698363096777058
3,17.0,49.69836309677706,-32.69836309677706
8,90.0,63.56367721997175,26.43632278002825
5,32.0,55.24448874605494,-23.24448874605494
7,46.0,60.79061439533281,-14.79061439533281
5,76.0,55.24448874605494,20.75551125394506
8,45.0,63.56367721997175,-18.56367721997175
4,81.0,52.471425921416,28.528574078584
2,66.0,46.925300272138124,19.074699727861876
3,59.0,49.69836309677706,9.301636903222942
8,54.0,63.56367721997175,-9.563677219971751
7,59.0,60.79061439533281,-1.7906143953328097
2,55.0,46.925300272138124,8.074699727861876
6,36.0,58.017551570693875,-22.017551570693875
9,66.0,66.33674004461069,-0.33674004461069273
4,47.0,52.471425921416,-5.4714259214159995
9,89.0,66.33674004461069,22.663259955389307
2,50.0,46.925300272138124,3.0746997278618764
2,69.0,46.925300272138124,22.074699727861876
9,94.0,66.33674004461069,27.663259955389307
7,54.0,60.79061439533281,-6.79061439533281
7,60.0,60.79061439533281,-0.7906143953328097
1,22.0,44.15223744749919,-22.15223744749919
6,84.0,58.017551570693875,25.982448429306125
7,34.0,60.79061439533281,-26.79061439533281
6,40.0,58.017551570693875,-18.017551570693875
6,78.0,58.017551570693875,19.982448429306125
2,56.0,46.925300272138124,9.074699727861876
6,45.0,58.017551570693875,-13.017551570693875
4,23.0,52.471425921416,-29.471425921416
9,45.0,66.33674004461069,-21.336740044610693
1,50.0,44.15223744749919,5.847762552500811
8,37.0,63.56367721997175,-26.56367721997175
5,29.0,55.24448874605494,-26.24448874605494
1,44.0,44.15223744749919,-0.15223744749918922
4,38.0,52.471425921416,-14.471425921416
1,24.0,44.15223744749919,-20.15223744749919
6,43.0,58.017551570693875,-15.017551570693875
2,39.0,46.925300272138124,-7.925300272138124
5,70.0,55.24448874605494,14.755511253945059
7,37.0,60.79061439533281,-23.79061439533281
2,47.0,46.925300272138124,0.0746997278618764
6,85.0,58.017551570693875,26.982448429306125
6,32.0,58.017551570693875,-26.017551570693875
5,24.0,55.24448874605494,-31.24448874605494
5,60.0,55.24448874605494,4.755511253945059
3,20.0,49.69836309677706,-29.698363096777058
2,66.0,46.925300272138124,19.074699727861876
7,74.0,60.79061439533281,13.20938560466719
1,70.0,44.15223744749919,25.84776255250081
6,25.0,58.017551570693875,-33.017551570693875
6,25.0,58.017551570693875,-33.017551570693875
3,20.0,49.69836309677706,-29.698363096777058
2,59.0,46.925300272138124,12.074699727861876
2,33.0,46.925300272138124,-13.925300272138124
9,81.0,66.33674004461069,14.663259955389307
5,51.0,55.24448874605494,-4.244488746054941
7,64.0,60.79061439533281,3.2093856046671903
5,58.0,55.24448874605494,2.755511253945059
7,78.0,60.79061439533281,17.20938560466719
4,43.0,52.471425921416,-9.471425921416
8,64.0,63.56367721997175,0.43632278002824876
7,85.0,60.79061439533281,24.20938560466719
5,73.0,55.24448874605494,17.75551125394506
6,32.0,58.017551570693875,-26.017551570693875
5,46.0,55.24448874605494,-9.244488746054941
7,85.0,60.79061439533281,24.20938560466719
2,64.0,46.925300272138124,17.074699727861876
5,50.0,55.24448874605494,-5.244488746054941
3,29.0,49.69836309677706,-20.698363096777058
9,53.0,66.33674004461069,-13.336740044610693
6,83.0,58.017551570693875,24.982448429306125
3,36.0,49.69836309677706,-13.698363096777058
7,37.0,60.79061439533281,-23.79061439533281
4,57.0,52.471425921416,4.5285740785840005
3,75.0,49.69836309677706,25.301636903222942
8,84.0,63.56367721997175,20.43632278002825
4,74.0,52.471425921416,21.528574078584
1,40.0,44.15223744749919,-4.152237447499189
6,37.0,58.017551570693875,-21.017551570693875
1,11.0,44.15223744749919,-33.15223744749919
5,28.0,55.24448874605494,-27.24448874605494
7,40.0,60.79061439533281,-20.79061439533281
6,47.0,58.017551570693875,-11.017551570693875
2,65.0,46.925300272138124,18.074699727861876
4,22.0,52.471425921416,-30.471425921416
2,66.0,46.925300272138124,19.074699727861876
1,19.0,44.15223744749919,-25.15223744749919
3,43.0,49.69836309677706,-6.698363096777058
3,41.0,49.69836309677706,-8.698363096777058
7,56.0,60.79061439533281,-4.79061439533281
1,42.0,44.15223744749919,-2.152237447499189
9,45.0,66.33674004461069,-21.336740044610693
6,46.0,58.017551570693875,-12.017551570693875
4,51.0,52.471425921416,-1.4714259214159995
3,74.0,49.69836309677706,24.301636903222942
3,67.0,49.69836309677706,17.301636903222942
2,21.0,46.925300272138124,-25.925300272138124
2,73.0,46.925300272138124,26.074699727861876
5,39.0,55.24448874605494,-16.24448874605494
9,69.0,66.33674004461069,2.6632599553893073
2,24.0,46.925300272138124,-22.925300272138124
2,36.0,46.925300272138124,-10.925300272138124
